id;area_conocimiento_id;padre_id;titulo;orden;trimestre
3502040200;3502;3502040000;Trabajo Efectuado Por Una Fuerza Constante;2;
3502040300;3502;3502040000;Trabajo Efectuado Por Una Fuerza Variable;3;
3502040400;3502;3502040000;Experiencia Práctica Productiva;4;
3502050100;3502;3502050000;Concepto De Energía;1;
3502050200;3502;3502050000;Energías Alternativas;2;
3502050300;3502;3502050000;Producción De Energía Eólica Y Fotovoltaica En Bolivia: Parques Y Plantas;3;
3502050400;3502;3502050000;Energía Mecánica: Energía Cinética, Energía Potencial Gravitatoria Y Energía Potencial Elástica;4;
3502050500;3502;3502050000;Conservación De La Energía Mecánica;5;
3502050600;3502;3502050000;Teorema Del Trabajo – Energía;6;
3502050700;3502;3502050000;Experiencia Práctica Productiva;7;
3502060100;3502;3502060000;Concepto De Potencia Mecánica;1;
3502060200;3502;3502060000;Relación Entre La Potencia Y La Velocidad;2;
3502060300;3502;3502060000;Rendimiento De Una Máquina;3;
3502060400;3502;3502060000;Experiencia Práctica Productiva;4;
3502070100;3502;3502070000;Impulso Mecánico;1;
3502070200;3502;3502070000;Cantidad De Movimiento Lineal;2;
3502070300;3502;3502070000;Impulso Y Cantidad De Movimiento;3;
3502070400;3502;3502070000;Conservación De La Cantidad De Movimiento;4;
3502070500;3502;3502070000;Colisiones Elásticas En Una Dimensión;5;
3502070600;3502;3502070000;Colisiones Elásticas En Dos Dimensiones;6;
3502070700;3502;3502070000;Coeficiente De Restitución;7;
3502070800;3502;3502070000;Colisiones Inelásticas;8;
3502070900;3502;3502070000;Experiencia Práctica Productiva;9;
3502080100;3502;3502080000;Nociones Básicas De Mecánica De Fluidos (Densidad, Densidad Relativa, Peso Específico);1;
3502080200;3502;3502080000;Presión De Fluidos En Reposo;2;
3502080300;3502;3502080000;Presión Atmosférica;3;
3502080400;3502;3502080000;Principio De Pascal;4;
3502080500;3502;3502080000;Prensa Hidráulica;5;
3502080600;3502;3502080000;Principio De Arquímedes;6;
3502080700;3502;3502080000;Experiencia Práctica Productiva;7;
3502090100;3502;3502090000;Flujo De Fluido En Movimiento;1;
3502090200;3502;3502090000;Ecuación De Continuidad Para Fluidos;2;
3502090300;3502;3502090000;Ecuación De Bernoulli Y Su Aplicación;3;
3502090400;3502;3502090000;Teorema De Torricelli;4;
3502090500;3502;3502090000;Experiencia Práctica Productiva;5;
3602010100;3602;3602010000;Nociones Básicas De Los Fenómenos Eléctricos;1;
3602010200;3602;3602010000;Carga Eléctrica En El Átomo;2;
3602010300;3602;3602010000;Fenómenos De Electrización;3;
3602010400;3602;3602010000;Ley Cualitativa Y Cuantitativa De La Ley Electrostática (Ley De Coulomb);4;
3602010500;3602;3602010000;Experiencia Práctica Productiva;5;
3602020100;3602;3602020000;Intensidad Del Campo Eléctrico;1;
3602020200;3602;3602020000;Campo Eléctrico De Una Carga Puntual Y Sus Aplicaciones.;2;
3602020300;3602;3602020000;Líneas De Fuerza De Un Campo Eléctrico;3;
3602020400;3602;3602020000;Principio De Superposición;4;
3602020500;3602;3602020000;Experiencia Práctica Productiva;5;
3602030100;3602;3602030000;Definición De Potencial Eléctrico;1;
3602030200;3602;3602030000;Diferencia De Potencial;2;
3602030300;3602;3602030000;Relación Entre Potencial Y Campo Eléctrico;3;
3602030400;3602;3602030000;Experiencia Práctica Productiva;4;
3602040100;3602;3602040000;Definición De Capacitancia;1;
3602040200;3602;3602040000;Capacitores (Condensadores) Y Su Clasificación Por Material;2;
3602040300;3602;3602040000;Asociación De Capacitores: Serie, Paralelo Y Mixto;3;
3602040400;3602;3602040000;Experiencia Práctica Productiva;4;
3602050100;3602;3602050000;Movimiento De Las Cargas Eléctricas;1;
3602050200;3602;3602050000;Sentido De La Corriente Eléctrica;2;
3602050300;3602;3602050000;Velocidad De La Corriente Eléctrica;3;
3602050400;3602;3602050000;Intensidad De La Corriente Eléctrica;4;
3602050500;3602;3602050000;Experiencia Práctica Productiva;5;
3602060100;3602;3602060000;Resistencia Eléctrica Y Resistores;1;
3602060200;3602;3602060000;Ley De Pouillet;2;
3602060300;3602;3602060000;Resistividad;3;
3602060400;3602;3602060000;Conductividad;4;
3602060500;3602;3602060000;Asociación De Resistencias: Serie, Paralelo Y Mixto;5;
3602060600;3602;3602060000;Generadores Y Fuerza Electromotriz;6;
3602060700;3602;3602060000;Ley De Ohm;7;
3602060800;3602;3602060000;Experiencia Práctica Productiva;8;
3602070100;3602;3602070000;Efectos Producidos Por La Corriente Eléctrica;1;
3602070200;3602;3602070000;Energía Y Potencia Eléctrica;2;
3602070300;3602;3602070000;Ley De Joule;3;
3602070400;3602;3602070000;Rendimiento De La Corriente Eléctrica;4;
3602070500;3602;3602070000;Motores Y Transformadores;5;
3602070600;3602;3602070000;Experiencia Práctica Productiva;6;
3602080100;3602;3602080000;Definiciones De Nodo Y Malla;1;
3602080200;3602;3602080000;Leyes De Kirchhoff;2;
3602080300;3602;3602080000;Ley Nodos Y Mallas;3;
3602080400;3602;3602080000;Experiencia Práctica Productiva;4;
3602090100;3602;3602090000;Campos Magnéticos Producidos Por Materiales Ferromagnéticos;1;
3602090200;3602;3602090000;Campos Magnéticos Producidos Por Corrientes Eléctricas;2;
3602090300;3602;3602090000;Fuerza Sobre Una Carga Eléctrica En Un Campo Magnético Uniforme;3;
3602090400;3602;3602090000;Aplicaciones Del Electromagnetismo;4;
3602090500;3602;3602090000;Experiencia Práctica Productiva;5;
3104100100;3104;3104100000;Uso De Signos De Puntuación Que Indican Pausa (Coma, Punto, Puntos Suspensivos, Dos Puntos, Punto Y Coma);1;
3104100200;3104;3104100000;Uso De Letras (B, V, S, C, Z, H, G, J, Y, Ll, R, Rr, M);2;
3104100300;3104;3104100000;Signos De Puntuación Que Indican Entonación (Interrogación, Admiración, Comillas, Diéresis) Y De Orden (Paréntesis, Guion Largo, Guion Corto, Asterisco);3;
3104110100;3104;3104110000;(Textos Opcionales);1;
3104130100;3104;3104130000;El Plurilingüismo Y Multilingüismo;1;
3104120100;3104;3104120000;Mandalas /Cenefas;1;
3204010100;3204;3204010000;El Signo Lingüístico;1;
3204060100;3204;3204060000;(Textos Opcionales);1;
3204070100;3204;3204070000;Mandalas /Cenefas;1;
3204080100;3204;3204080000;Acentuación (Agudas, Graves Y Esdrújulas, Sobreesdrújulas);1;
3204080200;3204;3204080000;(Acentuación Diacrítica);2;
3204080300;3204;3204080000;Acentuación En Diptongos, Hiatos Y Casos Especiales;3;
3204090100;3204;3204090000;Estructura, Elementos Y Clases;1;
3204040100;3204;3204040000;Sintagma Verbal Y Complementos Del Verbo;1;
3304070100;3304;3304070000;(Textos Opcionales);1;
3304080100;3304;3304080000;Mandalas /Cenefas;1;
3304090100;3304;3304090000;El Uso De Las Mayúsculas En Títulos O Cargos Jerárquicos;1;
3304090200;3304;3304090000;Revisión Ortográfica De Acentuación Y Signos De Puntuación;2;
3304090300;3304;3304090000;Revisión Ortográfica De Uso De Letras (B, V, S, C, Z, H, G, J, Y, Ll, R, Rr, M) A Partir De La Producción Textual;3;
3304190100;3304;3304190000;Adivinanzas, Trabalenguas Y Cuentos (Lo);1;
3404010100;3404;3404010000;Para Promover La Cultura De La Paz Desde La Propia Realidad;1;
3404020100;3404;3404020000;Físico Y Digitales;1;
3404030100;3404;3404030000;Presenciales Y Virtuales;1;
3404050100;3404;3404050000;(Textos Opcionales);1;
3404090100;3404;3404090000;Formas Mayores;1;
3404090200;3404;3404090000;Formas Menores;2;
3404070100;3404;3404070000;Ejercicios Para El Uso Adecuado De Letras (B, V, S, C, Z, H, G, J, Y, Ll, R, Rr, M) Dirigidos A La Producción De Textos Literarios;1;
3404070200;3404;3404070000;Ejercicios Para El Uso Adecuado De Signos De Puntuación Dirigidos A La Producción De Guiones Literarios;2;
3504020100;3504;3504020000;Representantes En Bolivia Y El Mundo;1;
3504040100;3504;3504040000;(Textos Opcionales);1;
3504060100;3504;3504060000;Escritura De Expresiones Numéricas Y Referencias Horarias;1;
3504060200;3504;3504060000;Escritura De Fechas Y Años. Ejercicios De Acentuación Dirigidos A La Producción De Textos Científicos;2;
3504060300;3504;3504060000;Ejercicios De Acentuación Dirigidos A La Producción De Textos Científicos;3;
3604060100;3604;3604060000;(Textos Opcionales);1;
3604080100;3604;3604080000;Escritura De Nombre De Instituciones Y Grados Académicos En Diversos Tipos De Textos;1;
3604080200;3604;3604080000;Uso Adecuado De Signos Puntuación Y Práctica De Acentuación Aplicado A La Producción De Textos Científicos;2;
3604080300;3604;3604080000;Revisión Ortográfica De Uso Correcto De Letras En Textos Expositivos Académicos;3;
3105010100;3105;3105010000;Greetings;1;
3105010200;3105;3105010000;Personal Information;2;
3105020100;3105;3105020000;Articles: A – An – The;1;
3105030100;3105;3105030000;The Alphabet;1;
3105040100;3105;3105040000;Numbers 1-100;1;
3105050100;3105;3105050000;Personal Pronouns;1;
3105050200;3105;3105050000;Possessive Adjectives;2;
3105060100;3105;3105060000;Clothes And Colours;1;
3105100100;3105;3105100000;Family Members;1;
3105100200;3105;3105100000;My House;2;
3105100300;3105;3105100000;Places Around Us;3;
3105100400;3105;3105100000;Animals Of My Town;4;
3105110100;3105;3105110000;This - That - These – Those;1;
3205010100;3205;3205010000;Greetings;1;
3205020100;3205;3205020000;Presentatión Questions And Answers Short.;1;
3205030100;3205;3205030000;Objets Of The Class;1;
3205030200;3205;3205030000;Remember Numbers.;2;
3205040100;3205;3205040000;Sentences Form Affirmatives, Negatives E Interrogatives;1;
3205050100;3205;3205050000;Verbs;1;
3205050200;3205;3205050000;Grammar Rules For Simple Present;2;
3205050300;3205;3205050000;Daily Rutine;3;
3205060100;3205;3205060000;Puzzle About Verbs;1;
3205060200;3205;3205060000;Verb Like;2;
3205070100;3205;3205070000;Sentences Affirmatives, Negatives And Interrogatives;1;
3205080100;3205;3205080000;Sentences Affirmatives, Negatives And Interrogatives;1;
3205080200;3205;3205080000;Grammar Rules For Continuous Tense;2;
3205090100;3205;3205090000;And Answers With Simple Present (When, Where, Who, Why, How);1;
3205090200;3205;3205090000;And Answers With Verb To Be Present Tense (When, Where, Who, Why, How);2;
3305010100;3305;3305010000;Adjectives To Describe People;1;
3305010200;3305;3305010000;Adjectives To Describe Situations;2;
3305020100;3305;3305020000;Past Tense Of The Verb “To Be” (Affirmative, Negative, Interrogative Form);1;
3305020200;3305;3305020000;Yes/No Questions In Past (Wasn’T - Weren’T);2;
3305020300;3305;3305020000;Information Questions With Verb “To Be” In Past (What – Where – Who – Why – When);3;
3305030100;3305;3305030000;Past Time Expressions;1;
3305030200;3305;3305030000;Prepositions Of Time And Place;2;
3305040100;3305;3305040000;The Simple Past Tense: Affirmative, Negative And Interrogative;1;
3305040200;3305;3305040000;Past Auxiliary: Did (Yes/No Questions);2;
3305050100;3305;3305050000;Review Modal Verb Can / Can’t (Sentences Structure: Affirmative, Negative And Interrogative);1;
3305050200;3305;3305050000;Modal Verb: Could / Could Not (Sentences Structure: Affirmative, Negative And Interrogative);2;
3305060100;3305;3305060000;Location And Directions;1;
3305070100;3305;3305070000;Past Continuous Tense: Affirmative, Negative And Interrogative;1;
3305070200;3305;3305070000;Use Of Linking Words To Relate Events;2;
3305080100;3305;3305080000;Review: Adverbs Of Frequency: Usually, Frequently, Rarely;1;
3305090100;3305;3305090000;Have To: Form And Information Questions (Present And Past Form);1;
3405010100;3405;3405010000;The Simple Present (Rememeber Verbs);1;
3405010200;3405;3405010000;The Simple Past (To Be ) Yesterday, Last Week, Last Year, Last Months;2;
3405020100;3405;3405020000;Future Tense “Will” (To Be): Affirmative, Negative And Interrogative;1;
3405020200;3405;3405020000;Future Time Expressions: Tomorrow, Next Week, Next Month, Next Year;2;
3405030100;3405;3405030000;Adverbs Of Frequency;1;
3405040100;3405;3405040000;Relevant Places In My Community;1;
3405050100;3405;3405050000;Use Of Questions: What, When, Where, Who, Etc.;1;
3405060100;3405;3405060000;Future: “(Be) Going To” (Affirmative, Negative And Interrogative);1;
3405060200;3405;3405060000;Adjectives And Adverbs: Well, Fast, Late, Hard/Hardly;2;
3405070100;3405;3405070000;Bolivian Gastronomy Food And Drinks;1;
3405090100;3405;3405090000;Affirmative, Negative And Interrogative;1;
3505020100;3505;3505020000;The Simple Presente (Affirmative Negativo And Interrogative);1;
3505030100;3505;3505030000;The Simple Past (Affirmative, Negativo And Interrogative);1;
3505040100;3505;3505040000;The Simple Future (Affirmative, Negativo And Interrogative);1;
3505060100;3505;3505060000;(Affirmative, Negative And Interrogative);1;
3505070100;3505;3505070000;But And However;1;
3505080100;3505;3505080000;In - Ed And Ing;1;
3505090100;3505;3505090000;Would / Should (Affirmative, Negative And Interrogative);1;
3505110100;3505;3505110000;With As... As / Than;1;
3605010100;3605;3605010000;The Simple Present, Past And Future (Review).;1;
3605010200;3605;3605010000;Tag Questions;2;
3605020100;3605;3605020000;Free Time Activities;1;
3605020200;3605;3605020000;Non Separable Phrasal Verbs;2;
3605030100;3605;3605030000;Conditionals: Affirmative And Negative;1;
3605030200;3605;3605030000;Frequency Words: Once A Day – Twice A Day – Three Times A Day;2;
3605040100;3605;3605040000;Adjective Order;1;
3605040200;3605;3605040000;The Passive Voice;2;
3605050100;3605;3605050000;Conditional: Interrogative;1;
3605050200;3605;3605050000;Indefinite Pronouns;2;
3605060100;3605;3605060000;Modal Verbs: Ought, May And Might;1;
3605060200;3605;3605060000;Reflexive Pronouns;2;
3106010100;3106;3106010000;Conceptualización De Las Ciencias Sociales;1;
3106010200;3106;3106010000;Diferencias Entre Las Ciencias Sociales Y Ciencias Naturales;2;
3106010300;3106;3106010000;Disciplinas De Las Ciencias Sociales: Historia, Sociología, Ciencia Política, Antropología, Economía, Derecho, Ciencias De La Comunicación, Arqueología, Geografía.;3;
3106010400;3106;3106010000;Interdisciplinariedad, Transdisciplinariedad De Las Ciencias Sociales;4;
3106020100;3106;3106020000;Conceptualización De La Geografía;1;
3106020200;3106;3106020000;Ramas De La Geografía;2;
3106020300;3106;3106020000;Geografía Física;3;
3106020400;3106;3106020000;Geografía Humana;4;
3106030100;3106;3106030000;¿Qué Es El Tiempo Geológico?;1;
3106030200;3106;3106030000;La Escala De Tiempo Geológico O La División Del Tiempo Geológico: Eón, Era, Periodo, Época;2;
3106040100;3106;3106040000;África, Cuna De La Humanidad;1;
3106040200;3106;3106040000;Los Primeros Australopitecos Y La Evolución De Los Homínidos;2;
3106040300;3106;3106040000;Las Bifurcaciones Y Diversidades Del Género Homo. Homo Erectus, Homo Hábilis, Homo Ergaster.;3;
3106040400;3106;3106040000;La Convivencia Y Lucha Entre Neandertales Y Homo Sapiens;4;
3106040500;3106;3106040000;Comienzo Del Dominio Geográfico: La Expansión De Los Homínidos Del África Al Asia Y Europa;5;
3106050100;3106;3106050000;Comunidades Nómadas: Recolectoras,Cazadoras, Pescadoras;1;
3106050200;3106;3106050000;El Paleolítico Y Sus Etapas Y Características;2;
3106050300;3106;3106050000;La Sedentarización Y La Comunidad Aldeana. El Mesolítico.;3;
3106050400;3106;3106050000;El Neolítico. La Revolución Agrícola Y El Desarrollo De La Ganadería;4;
3106050500;3106;3106050000;La Gran Transformación De Las Sociedades Humanas Con El Dominio De La Agricultura. El Rol De La Producción De Cereales En La Generación De Excedentes Y Su Efecto En La Diversificación Económica De Las Sociedades. El Surgimiento Del Estado Y La Sociedad De Clases;5;
3106060100;3106;3106060000;La Antigua China. Contexto Y Ubicación Geográfica De Su Desarrollo. Las Dinastías Xia, Shang Y Zhou. Los Legados Materiales De La Cultura China: La Muralla China, El Ejército De Terracota;1;
3106060200;3106;3106060000;La Antigua India. Contexto Y Ubicación Geográfica De Su Desarrollo;2;
3106060300;3106;3106060000;Las Guerras Entre Drávidas Y Arios En Las Escrituras Vedas. Mohenjo Daro, Harapa. La Estructura De Castas En La Sociedad India;3;
3106060400;3106;3106060000;Las Civilizaciones Mesopotámicas;4;
3106060500;3106;3106060000;La Antigua Civilización De Egipcia;5;
3106070100;3106;3106070000;Contexto Y Ubicación Geográfica De Su Desarrollo;1;
3106070200;3106;3106070000;Evaluación Crítica De La Denominada Edad Antigua En La Historia Tradicional Eurocentrista;2;
3106080100;3106;3106080000;Las Distintas Vías Migratorias Y El Debate Sobre El Poblamiento Del Ser Humano En El Abya Yala. Posibles Rutas Alternativas Al Puente De Beringia (Estrecho De Bering);1;
3106080200;3106;3106080000;La Cultura Clovis Y El Consenso De Clovis;2;
3106080300;3106;3106080000;Teoría Del Poblamiento Temprano;3;
3106080400;3106;3106080000;El Yacimiento En Monte Verde;4;
3106090100;3106;3106090000;La Civilización Azteca (1345 Dc.- 1521 Dc);1;
3106090200;3106;3106090000;Tenochtitlan, El Centro Teocrático Del Imperio;2;
3106090300;3106;3106090000;Los Calpulli, Base De La Estructura Social Y Económica Azteca;3;
3106090400;3106;3106090000;"Estructura Política; Los 20 Calpullis Y El Tlatoani";4;
3106090500;3106;3106090000;Las Chinampas, Base De La Tecnología Agrícola Azteca;5;
3106090600;3106;3106090000;"Elementos Culturales De La Cultura Azteca: Las Pirámides Escalonadas; Los Calendarios Aztecas; El Sistema Vigesimal De Numeración De Los Aztecas";6;
